Date,Open,High,Low,Close,Volume
1997-10-01,12.1979,12.258,12.1455,12.258,419028
1997-10-02,12.1455,12.1455,12.033,12.033,331614
1997-10-03,12.1979,12.4229,12.1979,12.3104,874797
1997-10-06,12.1979,12.4229,12.1979,12.3104,913898
1997-10-07,12.1979,12.5878,12.1979,12.5353,893547
1997-10-08,12.5878,13.0901,12.5878,13.0301,1413175
1997-10-09,12.7528,12.9252,12.7003,12.7003,1381193
1997-10-10,12.5353,12.5878,12.4229,12.4229,682616
1997-10-13,12.6477,12.8127,12.6477,12.8127,593205
1997-10-14,12.7528,12.9252,12.6477,12.7003,718361
1997-10-15,12.9252,12.9777,12.8653,12.9777,1070995
1997-10-16,13.0301,13.0301,12.8127,12.8653,664297
1997-10-17,12.9252,13.0901,12.9252,13.0301,739513
1997-10-20,13.0901,13.2026,13.0901,13.0901,1078159
1997-10-21,13.255,13.585,13.255,13.5324,925973
1997-10-22,13.585,13.8623,13.585,13.6449,1061908
1997-10-23,13.5324,13.5324,13.0301,13.0901,1965064
1997-10-24,12.9777,13.2026,12.9777,13.1426,1083698
1997-10-27,12.3104,12.3704,12.093,12.093,1131975
1997-10-28,11.0959,11.0959,9.9863,10.1512,412896
1997-10-29,12.093,12.093,11.3733,11.8156,1271091
1997-10-30,11.4782,11.4782,11.0959,11.3133,1179830
1997-10-31,11.4257,11.5382,11.3733,11.4782,1394606
1997-11-03,11.4782,11.7032,11.4782,11.6507,825084
1997-11-04,11.2608,11.3733,11.1483,11.2009,922754
1997-11-05,11.0959,11.1483,11.0359,11.0359,848260
1997-11-06,11.2608,11.2608,11.1483,11.1483,484570
1997-11-07,10.9833,10.9833,10.706,10.8185,606431
1997-11-12,10.8185,10.8185,9.9863,10.3162,697069
1997-11-13,9.8739,9.9863,9.7089,9.9863,1190300
1997-11-14,10.1512,10.1512,9.9263,9.9863,878747
1997-11-17,10.4811,10.541,10.2636,10.4811,828557
1997-11-18,10.541,10.541,10.3162,10.3687,726388
1997-11-19,9.7614,9.9863,9.7614,9.8139,598995
1997-11-20,9.7614,9.7614,9.5965,9.7089,470182
1997-11-21,10.0388,10.0388,9.8139,9.9263,551116
1997-11-24,9.0416,9.2066,8.8166,8.8767,1091077
1997-11-25,8.7642,8.8166,8.7042,8.7642,970786
1997-11-26,8.8166,8.8166,8.4868,8.5393,763146
1997-11-27,8.7042,8.7042,8.2619,8.2619,902795
1997-11-28,8.4269,8.4269,8.0969,8.3218,906565
1997-12-01,8.6518,8.8166,8.6518,8.7042,1010270
1997-12-02,8.7642,8.7642,8.5992,8.5992,587985
1997-12-03,8.5992,8.5992,8.3743,8.4868,409676
1997-12-04,8.4269,8.5992,8.3743,8.4269,835941
1997-12-05,8.3743,8.3743,8.0969,8.2094,729691
1997-12-08,8.2094,8.2094,7.9845,8.0445,437178
1997-12-09,8.0969,8.0969,7.9321,7.9845,372475
1997-12-10,7.9321,7.9321,7.7671,7.7671,424796
1997-12-11,7.3772,7.4298,7.1523,7.2123,648655
1997-12-12,7.1523,7.2123,7.1523,7.1523,718087
1997-12-15,7.2648,7.3772,7.2123,7.2648,673308
1997-12-16,7.2648,7.2648,6.9875,7.0398,692602
1997-12-17,7.0999,7.0999,6.6575,6.7699,572886
1997-12-18,6.6575,6.7099,6.4926,6.5451,760532
1997-12-19,6.3802,6.3802,6.2152,6.2677,832693
1997-12-22,6.2152,6.2152,6.0428,6.0428,569507
1997-12-23,6.1027,6.2152,6.1027,6.2152,661102
1997-12-29,6.3802,6.7099,6.3802,6.6575,1274492
1997-12-30,6.9875,7.0398,6.8749,6.9875,931272
1997-12-31,7.2123,7.5947,7.2123,7.4897,967002
1998-01-05,7.4298,7.4298,7.0398,7.1523,904202
1998-01-06,7.0999,7.0999,6.5975,6.6575,485411
1998-01-07,6.4325,6.4325,6.4325,6.4325,258919
1998-01-08,6.3802,6.3802,6.1552,6.2152,660706
1998-01-09,6.2677,6.2677,6.1027,6.2152,671870
1998-01-12,5.6604,5.7128,5.5179,5.5479,1129166
1998-01-13,5.8253,5.8253,5.6604,5.8253,671485
1998-01-14,6.1552,6.1552,5.9902,5.9902,884052
1998-01-15,5.8778,5.8778,5.6604,5.7128,642187
1998-01-16,6.0428,6.2152,6.0428,6.2152,945391
1998-01-19,6.5451,6.5451,6.2677,6.3802,774168
1998-01-20,6.3201,6.3201,6.1027,6.2152,517363
1998-01-21,6.2152,6.2152,5.9378,5.9378,756277
1998-01-22,5.8778,5.9378,5.7654,5.8778,935424
1998-01-23,5.8778,6.1027,5.8778,5.9902,1391331
1998-01-26,6.1027,6.1027,5.8778,5.8778,1016846
1998-01-27,5.9378,5.9902,5.8778,5.9378,1080119
1998-01-28,5.9902,6.2152,5.9902,6.2152,1403914
1998-01-29,6.2152,6.4926,6.1552,6.2152,1625960
1998-01-30,6.2677,6.3201,6.2152,6.3201,2138514
1998-02-02,6.5451,6.9349,6.5451,6.8749,1644384
1998-02-03,6.9349,6.9875,6.7699,6.9349,1788496
1998-02-04,6.8225,6.9349,6.6575,6.9349,1807256
1998-02-05,7.2648,7.9321,7.2648,7.8721,1386919
1998-02-06,7.9845,8.9291,7.9845,8.5992,1144030
1998-02-09,8.7642,8.9291,8.6518,8.7642,2450925
1998-02-10,8.5992,8.5992,8.0445,8.0969,1944788
1998-02-11,7.9845,8.2094,7.7671,7.8196,1252376
1998-02-12,7.6546,7.6546,7.1523,7.2648,1305555
1998-02-13,7.2123,7.4298,7.2123,7.3772,1273025
1998-02-16,7.3772,7.4298,7.2123,7.2123,750646
1998-02-17,7.3772,7.5422,7.2648,7.5422,810741
1998-02-18,7.4298,7.4298,7.2123,7.2123,1040530
1998-02-19,7.1523,7.2648,6.9349,6.9875,1498891
1998-02-20,7.0999,7.1523,6.9875,7.0999,1022446
1998-02-23,7.2123,7.5422,7.2123,7.4897,846695
1998-02-24,7.3772,7.3772,7.0398,7.0999,736233
1998-02-25,7.0999,7.0999,6.8225,6.8749,754469
1998-02-26,7.0999,7.1523,7.0398,7.0999,926847
1998-02-27,7.2648,7.3772,7.2648,7.3248,906125
1998-03-02,7.6546,7.8721,7.6546,7.8196,1103547
1998-03-03,7.6546,7.6546,7.3772,7.5422,814375
1998-03-04,7.5422,7.5422,7.3248,7.3772,903154
1998-03-05,7.1523,7.2123,6.9875,7.2123,573631
1998-03-06,7.4298,7.5947,7.4298,7.5947,505169
1998-03-09,7.8196,8.0969,7.8196,7.8721,1373256
1998-03-10,7.9321,8.0969,7.8721,7.9321,1095055
1998-03-11,8.0445,8.0445,7.7671,7.8721,1532719
1998-03-12,7.7671,7.9321,7.7671,7.9321,829101
1998-03-13,7.9845,7.9845,7.8721,7.9845,924055
1998-03-16,7.8721,7.8721,7.7671,7.8196,332488
1998-03-17,7.7072,7.7072,7.4298,7.4897,829332
1998-03-18,7.4897,7.6546,7.4897,7.5947,642662
1998-03-19,7.4897,7.5422,7.4298,7.4897,543151
1998-03-20,7.4897,7.5422,7.4298,7.4897,313521
1998-03-23,7.4897,7.4897,7.3772,7.4298,273149
1998-03-24,7.3248,7.3248,7.2123,7.2123,566690
1998-03-25,7.0999,7.2648,7.0999,7.2648,447760
1998-03-26,7.1523,7.1523,6.9875,6.9875,382020
1998-03-27,6.9875,7.0398,6.9349,6.9875,372353
1998-03-30,6.7099,6.7699,6.5975,6.5975,399361
1998-03-31,6.4325,6.9349,6.4325,6.9349,692416
1998-04-01,7.0398,7.1523,6.8749,6.8749,884078
1998-04-02,6.7699,6.9875,6.7699,6.8225,203638
1998-04-06,6.9349,7.1523,6.9349,7.0999,649649
1998-04-07,7.2123,7.4897,7.2123,7.3772,328054
1998-04-08,7.3248,7.3248,7.0999,7.1523,197580
1998-04-09,7.2123,7.2648,7.2123,7.2648,507117
1998-04-14,7.3772,7.5947,7.3772,7.5947,330290
1998-04-15,7.4897,7.5947,7.3772,7.5422,719067
1998-04-16,7.6546,7.7671,7.5422,7.5947,830031
1998-04-17,7.5947,7.5947,7.4897,7.5422,573707
1998-04-20,7.7072,7.7072,7.4298,7.4298,230111
1998-04-21,7.7671,7.9845,7.7072,7.9845,1586934
1998-04-22,8.0445,8.2619,8.0445,8.2094,909299
1998-04-23,8.3218,8.6518,8.3218,8.5992,1212286
1998-04-24,8.7042,8.9816,8.7042,8.7042,984084
1998-04-27,8.5393,8.5393,8.3218,8.3218,845283
1998-04-28,8.2619,8.2619,8.0445,8.2619,839477
1998-04-29,8.3218,8.5393,8.3218,8.4269,537079
1998-04-30,8.5992,8.7642,8.5992,8.7642,569448
1998-05-04,8.7642,8.7642,8.5393,8.5992,468975
1998-05-05,8.7042,8.7042,8.5992,8.7042,945787
1998-05-06,8.7042,8.7642,8.6518,8.7042,577473
1998-05-07,8.5992,8.5992,8.5393,8.5393,968683
1998-05-08,8.4868,8.4868,8.3218,8.3218,441219
1998-05-11,8.3218,8.3218,8.0969,8.1495,213692
1998-05-12,7.8721,7.9321,7.8196,7.8196,168432
1998-05-13,7.9845,8.3218,7.8721,7.9321,194283
1998-05-14,7.9321,7.9845,7.8196,7.9845,217795
1998-05-15,7.7671,7.9321,7.7671,7.9321,188747
1998-05-18,7.8721,7.8721,7.4298,7.4298,117533
1998-05-19,7.3248,7.6546,7.3248,7.5947,355972
1998-05-20,7.6546,7.8721,7.6546,7.7671,152165
1998-05-21,8.2619,8.5992,8.2619,8.3218,315185
1998-05-22,7.9845,7.9845,7.7671,7.7671,100814
1998-05-25,7.7671,7.7671,7.5947,7.7671,120773
1998-05-26,7.5422,7.7671,7.5422,7.6546,135834
1998-05-27,7.4897,7.5422,7.4298,7.4298,553182
1998-05-28,7.8196,7.8196,7.6546,7.7072,345621
1998-05-29,7.8721,7.8721,7.7072,7.7072,136657
1998-06-01,7.4897,7.4897,7.2123,7.4298,232416
1998-06-02,7.5947,7.7072,7.5947,7.5947,265185
1998-06-03,7.7671,8.0445,7.7671,7.9321,314234
1998-06-04,8.1495,8.2094,8.0969,8.1495,383115
1998-06-05,8.2619,8.3743,8.2094,8.3218,386274
1998-06-08,8.3218,8.3743,8.0445,8.0445,432601
1998-06-09,8.1495,8.1495,7.9321,7.9845,382328
1998-06-10,8.0445,8.0445,7.8721,7.8721,391555
1998-06-15,7.6546,7.6546,7.4897,7.4897,590668
1998-06-16,8.0445,8.0445,7.9321,8.0445,277933
1998-06-17,7.9321,8.1495,7.9321,8.0969,608485
1998-06-18,8.2619,8.2619,7.8721,7.9321,377289
1998-06-19,8.0969,8.1495,7.8196,8.0969,210174
1998-06-22,8.0969,8.1495,8.0445,8.0445,174509
1998-06-23,8.2094,8.2094,7.9321,7.9321,160941
1998-06-24,8.3218,8.3218,8.0445,8.2094,326737
1998-06-25,8.2619,8.2619,8.1495,8.2094,181199
1998-06-26,8.0445,8.0445,7.9845,7.9845,91666
1998-06-29,7.7671,7.9321,7.7671,7.9321,121288
1998-06-30,7.7671,7.8721,7.7671,7.8196,216748
1998-07-01,7.7671,7.9321,7.7072,7.9321,300917
1998-07-02,7.7671,7.8721,7.7671,7.8721,158617
1998-07-03,7.7671,7.8721,7.7671,7.8196,126113
1998-07-06,7.8196,7.9321,7.8196,7.9321,87650
1998-07-07,8.0445,8.0445,7.9845,7.9845,137060
1998-07-08,7.7671,7.8721,7.7671,7.8196,92591
1998-07-09,7.7072,7.7072,7.7072,7.7072,259415
1998-07-10,7.7671,7.7671,7.7072,7.7671,151060
1998-07-13,7.7671,7.9321,7.7671,7.8721,73803
1998-07-14,8.0445,8.0445,7.9321,8.0445,355798
1998-07-15,8.0445,8.2094,8.0445,8.1495,275161
1998-07-16,8.0445,8.3218,8.0445,8.2619,382974
1998-07-17,8.4269,8.4269,8.2619,8.4269,983383
1998-07-20,8.4269,8.5992,8.4269,8.5992,386153
1998-07-21,8.5992,8.7642,8.5992,8.6518,508022
1998-07-22,8.5393,8.5393,8.2619,8.3743,401925
1998-07-23,8.3218,8.5393,8.3218,8.4868,560429
1998-07-24,8.3743,8.5393,8.3743,8.5393,201034
1998-07-27,8.3743,8.4868,8.1495,8.1495,469977
1998-07-28,8.1495,8.1495,8.0969,8.0969,262950
1998-07-29,7.9845,8.2619,7.8721,8.0969,110689
1998-07-30,7.8721,7.9845,7.8196,7.8196,347232
1998-07-31,7.9845,7.9845,7.8196,7.8721,168214
1998-08-03,7.7671,7.8196,7.6546,7.7072,313198
1998-08-04,7.7671,7.9845,7.7671,7.9321,90479
1998-08-05,7.5947,7.7072,7.5947,7.6546,128294
1998-08-06,7.8196,7.8196,7.6546,7.7072,85395
1998-08-07,7.6546,7.8721,7.6546,7.7671,118786
1998-08-10,7.7671,7.7671,7.6546,7.7072,71539
1998-08-11,7.4298,7.4298,6.9875,6.9875,112017
1998-08-12,7.0398,7.0999,7.0398,7.0999,311976
1998-08-13,6.7099,6.7099,6.5451,6.7099,568386
1998-08-14,7.0398,7.0999,6.9875,6.9875,265159
1998-08-17,6.8749,6.9875,6.8749,6.9875,142028
1998-08-18,7.5422,7.5422,7.3248,7.4298,286910
1998-08-19,7.3248,7.5422,7.3248,7.4897,539264
1998-08-20,7.3248,7.3772,7.2648,7.3248,656466
1998-08-21,7.1523,7.1523,7.0999,7.0999,274052
1998-08-24,7.3772,7.3772,7.0999,7.2123,137544
1998-08-25,7.4897,7.4897,7.3248,7.3248,209845
1998-08-26,7.3248,7.3772,7.1523,7.3772,399558
1998-08-27,7.0999,7.0999,6.8749,6.9349,455693
1998-08-28,6.4325,6.7099,6.4325,6.7099,347128
1998-08-31,6.6575,6.7099,6.5451,6.6575,116290
1998-09-01,6.1027,6.5975,6.1027,6.1552,289793
1998-09-02,6.7099,6.8225,6.3802,6.5975,290079
1998-09-03,6.5451,6.5451,6.3201,6.4926,359083
1998-09-04,6.5975,6.6575,6.5975,6.6575,156842
1998-09-07,6.8749,7.0398,6.8225,6.9349,406708
1998-09-08,6.8749,7.0999,6.7099,7.0398,188617
1998-09-09,6.6575,6.7699,6.5975,6.6575,87703
1998-09-10,6.6575,6.7099,6.6575,6.7099,136501
1998-09-11,6.3201,6.4926,6.3201,6.4926,179281
1998-09-14,6.6575,6.6575,6.5975,6.5975,64093
1998-09-15,6.7099,6.7099,6.4926,6.4926,163739
1998-09-16,6.7099,7.0398,6.7099,6.9349,249455
1998-09-17,6.8749,6.8749,6.5975,6.5975,180559
1998-09-18,6.8225,6.8225,6.6575,6.7699,231615
1998-09-21,6.7099,6.7099,6.5451,6.5451,76073
1998-09-22,6.3802,6.5975,6.3802,6.5975,65961
1998-09-23,6.6575,6.6575,6.4926,6.6575,69537
1998-09-24,6.8225,6.8225,6.5975,6.5975,225172
1998-09-25,6.5451,6.5451,6.4325,6.4926,94086
1998-09-28,6.8225,6.8225,6.6575,6.6575,144570
1998-09-29,6.6575,6.6575,6.5975,6.5975,38710
1998-09-30,6.5451,6.5451,6.3201,6.3802,61914
1998-10-01,5.9902,5.9902,5.6604,5.7654,158394
1998-10-02,5.4055,5.6604,5.4055,5.6004,324958
1998-10-05,5.5479,5.7128,5.4355,5.4355,100059
1998-10-06,5.4055,5.5479,5.383,5.4879,391882
1998-10-07,5.6004,5.6004,5.4355,5.4879,244821
1998-10-08,5.5179,5.5179,5.2705,5.353,45203
1998-10-09,5.4879,5.6004,5.4879,5.5479,85975
1998-10-12,5.6604,5.6604,5.5479,5.6604,239836
1998-10-13,5.6604,5.6604,5.2705,5.5479,245959
1998-10-14,5.7654,5.7654,5.5479,5.7128,125330
1998-10-15,5.8253,5.8778,5.8253,5.8253,323235
1998-10-16,5.9902,5.9902,5.6604,5.7128,149493
1998-10-19,5.5479,5.8253,5.5479,5.8253,177586
1998-10-20,6.1027,6.1027,5.9378,6.0428,182335
1998-10-21,6.1027,6.3802,6.1027,6.3201,145693
1998-10-22,6.3201,6.5451,6.3201,6.4926,141678
1998-10-23,6.4926,6.7099,6.4926,6.5975,330384
1998-10-26,6.5451,6.9349,6.5451,6.8749,251291
1998-10-27,6.6575,6.9875,6.6575,6.9349,523070
1998-10-28,6.6575,6.7699,6.4926,6.6575,266041
1998-10-29,6.7099,6.9349,6.7099,6.9349,304592
1998-10-30,6.8225,7.1523,6.8225,7.0999,573253
1998-11-02,7.4897,8.0445,7.4298,7.9321,152706
1998-11-03,7.7671,7.7671,7.6546,7.7671,384240
1998-11-04,7.0398,7.5947,7.0398,7.5422,202004
1998-11-05,7.7072,7.7072,7.4298,7.4897,284772
1998-11-06,7.5947,7.5947,7.4298,7.4298,461533
1998-11-09,7.5422,7.5947,7.4298,7.4298,111180
1998-11-10,7.3248,7.4298,7.3248,7.4298,55092
1998-11-12,7.0999,7.0999,6.9349,6.9875,52873
1998-11-13,7.2123,7.3772,7.0999,7.0999,154774
1998-11-16,7.4897,7.5947,7.4298,7.5422,108744
1998-11-17,6.9875,7.1523,6.9875,7.0999,247967
1998-11-18,7.0398,7.0999,6.7099,6.8749,188148
1998-11-19,6.8749,6.8749,6.7099,6.8225,388455
1998-11-20,6.9349,6.9875,6.9349,6.9875,64568
1998-11-23,7.1523,7.3248,7.1523,7.2123,105807
1998-11-24,7.1523,7.1523,6.9349,7.0999,103431
1998-11-25,6.9349,7.0398,6.9349,7.0398,219900
1998-11-26,7.2123,7.2123,7.0398,7.0398,105507
1998-11-27,6.9349,7.0999,6.9349,6.9349,44301
1998-11-30,6.8749,6.9349,6.8225,6.8749,188643
1998-12-01,6.7099,6.7099,6.5451,6.5975,121747
1998-12-02,6.7699,6.9875,6.7699,6.9349,105739
1998-12-03,6.8225,7.3248,6.8225,6.9875,322278
1998-12-04,6.9349,7.0999,6.9349,7.0398,167902
1998-12-07,7.2123,7.2123,7.1523,7.1523,178255
1998-12-08,7.0999,7.0999,6.9349,7.0999,305179
1998-12-09,7.0999,7.2648,7.0999,7.2123,196892
1998-12-10,7.2123,7.3248,7.2123,7.2123,211051
1998-12-11,7.0999,7.2123,7.0999,7.1523,76269
1998-12-14,6.9875,6.9875,6.9349,6.9349,653942
1998-12-15,6.8749,6.9349,6.7699,6.7699,416514
1998-12-16,6.2152,6.6575,6.2152,6.4926,617130
1998-12-17,6.3802,6.4926,6.3802,6.4325,337260
1998-12-18,6.3802,6.4926,6.3201,6.3802,409301
1998-12-21,6.1552,6.4325,6.1552,6.3802,191906
1998-12-22,6.4325,6.6575,6.4325,6.5975,460948
1998-12-23,6.7699,6.9875,6.7699,6.9875,275148
1998-12-28,7.0999,7.2123,7.0999,7.0999,91298
1998-12-29,7.1523,7.1523,6.8749,6.9349,368716
1998-12-30,6.9349,6.9349,6.8749,6.9349,632357
1998-12-31,6.9349,6.9349,6.8749,6.9349,163739
1999-01-04,6.9875,7.2123,6.9875,7.0999,53954
1999-01-05,6.9349,6.9349,6.7699,6.8225,248539
1999-01-06,6.7699,7.0398,6.7699,7.0398,1088521
1999-01-07,7.0398,7.0999,6.9349,6.9875,360790
1999-01-08,6.9875,7.3772,6.9875,7.3248,340107
1999-01-11,7.0999,7.2648,7.0999,7.2648,309252
1999-01-12,6.9349,7.0398,6.9349,6.9875,192477
1999-01-13,6.5975,6.5975,6.2152,6.3201,169330
1999-01-14,6.3201,6.5451,6.3201,6.4325,233018
1999-01-15,5.7128,6.1552,5.7128,6.1027,281066
1999-01-18,6.2677,6.6575,6.2677,6.5451,434650
1999-01-19,6.5451,6.8225,6.4926,6.8225,308699
1999-01-20,6.8749,7.0999,6.7699,6.7699,244611
1999-01-21,7.2648,8.2619,7.2648,8.0969,2524419
1999-01-22,7.4298,8.1495,7.4298,7.8196,752861
1999-01-25,7.5947,8.0969,7.5947,7.9321,536602
1999-01-26,8.0969,8.4868,7.9321,7.9845,838570
1999-01-27,8.0969,8.3218,7.7671,8.2094,988411
1999-01-28,7.9845,8.2619,7.9845,8.0969,938224
1999-01-29,8.1495,8.3743,8.1495,8.3218,703451
1999-02-01,8.2619,8.3743,8.2619,8.3743,1093558
1999-02-02,8.0969,8.2094,8.0969,8.0969,519324
1999-02-03,7.7072,7.8196,7.5947,7.7072,674252
1999-02-04,7.7671,7.7671,7.4897,7.5422,518174
1999-02-05,7.2123,7.4298,7.2123,7.3772,185924
1999-02-08,7.3772,7.7072,7.3772,7.5947,301074
1999-02-09,7.4897,7.5422,7.3772,7.4298,272163
1999-02-10,7.2123,7.4298,7.2123,7.4298,154295
1999-02-11,7.3772,7.6546,7.3772,7.3772,45709
1999-02-12,7.7671,7.8196,7.7671,7.7671,392449
1999-02-15,7.5947,7.6546,7.5947,7.5947,35318
1999-02-16,7.9845,8.1495,7.9321,8.1495,321200
1999-02-17,8.1495,8.3743,8.1495,8.3218,405702
1999-02-18,8.2619,8.5393,8.1495,8.5393,378954
1999-02-19,8.3218,8.4868,8.3218,8.4868,706913
1999-02-22,8.5393,8.5992,8.4868,8.5393,359479
1999-02-23,8.4269,8.4269,8.0445,8.0445,387723
1999-02-24,8.1495,8.2094,8.0445,8.0445,503403
1999-02-25,7.9845,8.0969,7.7671,7.9321,121895
1999-02-26,7.8196,8.2619,7.8196,8.2094,199208
1999-03-01,8.4269,8.4868,8.3743,8.4868,547688
1999-03-02,8.5992,8.5992,8.3218,8.5393,357808
1999-03-03,8.5992,8.5992,8.4868,8.5393,462968
1999-03-04,8.6518,8.6518,8.4868,8.5393,268171
1999-03-05,8.7042,9.0941,8.7042,9.0941,355399
1999-03-08,9.0941,9.5965,9.0941,9.4315,418904
1999-03-09,9.319,9.5364,9.0941,9.0941,285826
1999-03-10,8.9291,9.0416,8.9291,9.0416,382541
1999-03-11,8.9816,9.1542,8.9816,9.1542,125327
1999-03-12,9.2066,9.2066,8.9291,8.9291,284260
1999-03-15,9.0941,9.0941,8.9291,8.9816,335790
1999-03-16,8.9291,8.9816,8.9291,8.9291,781716
1999-03-17,8.9291,8.9816,8.9291,8.9291,549748
1999-03-18,8.8767,8.8767,8.5992,8.5992,193480
1999-03-19,8.9816,8.9816,8.7642,8.9291,124099
1999-03-22,8.8166,9.5364,8.8166,9.1542,280252
1999-03-23,9.1542,9.3715,8.8767,9.319,503018
1999-03-24,9.1542,9.8739,9.1542,9.7089,632023
1999-03-25,9.8739,10.2037,9.8739,10.1512,779375
1999-03-26,10.8185,10.8185,10.4811,10.541,858281
1999-03-29,10.541,10.541,10.0388,10.541,299915
1999-03-30,10.541,10.541,10.1512,10.1512,265422
1999-03-31,10.2037,10.2037,9.9263,10.0388,339337
1999-04-01,9.9263,10.0388,9.7614,9.7614,264216
1999-04-06,9.8739,10.1512,9.8739,10.0913,448512
1999-04-07,9.9863,10.4286,9.9863,10.4286,155326
1999-04-08,10.7585,10.9234,10.7585,10.8185,345974
1999-04-09,10.9833,10.9833,10.5936,10.5936,466470
1999-04-12,10.646,10.646,10.541,10.5936,195505
1999-04-13,10.7585,10.9833,10.541,10.8185,185706
1999-04-14,10.8185,10.8185,10.646,10.706,222029
1999-04-15,10.9234,11.5906,10.9234,11.4257,302859
1999-04-16,11.9806,12.7003,11.9806,12.3704,1112967
1999-04-19,13.1426,13.7573,13.1426,13.6449,1094280
1999-04-20,13.3076,13.3675,13.0901,13.1426,900930
1999-04-21,13.0901,13.0901,12.9252,13.0901,588987
1999-04-22,13.3076,13.8098,13.3076,13.5324,936115
1999-04-23,13.3675,13.3675,13.3076,13.3076,448198
1999-04-26,13.3076,13.3076,13.0301,13.255,253250
1999-04-27,13.3076,13.3076,13.2026,13.2026,533620
1999-04-28,13.3076,13.3076,12.7528,13.0901,379784
1999-04-29,13.0901,13.1426,13.0901,13.0901,392523
1999-04-30,13.6449,14.0348,13.6449,13.9747,381423
1999-05-04,14.4771,14.4771,14.2521,14.2521,548549
1999-05-05,14.2521,14.2521,13.8623,14.0348,232293
1999-05-06,14.1397,14.1397,13.8623,14.0348,160930
1999-05-07,14.1397,14.3121,14.0872,14.2521,224591
1999-05-10,14.3646,14.5296,14.3646,14.5296,286502
1999-05-11,14.4171,14.4171,14.4171,14.4171,484263
1999-05-12,14.4171,14.4771,14.0872,14.0872,314778
1999-05-13,14.3121,14.3121,14.0348,14.0872,293850
1999-05-14,14.0348,14.0348,13.42,13.42,122021
1999-05-17,12.6477,13.585,12.6477,13.4799,296683
1999-05-18,13.8623,15.4217,13.8623,15.2494,299332
1999-05-19,15.2494,15.8041,15.0844,15.1444,760551
1999-05-20,14.1397,14.5296,14.1397,14.5296,172063
1999-05-21,15.3093,15.3093,14.9719,15.032,434912
